genus_species,population_id,acclim_temp,latitude,longitude,genus.x,species.x,location_description,realm_general3,acclim_time,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,elevation_of_collection,ref,life_stage.x,phylum.x,class.x,order.x,family.x,realm_specific,realm_general,notes.x,extractor,original_compilation,n_cat,record_number,record,family1,family2,genus2,species2,family3,genus3,species3,n_comment,raw_ctm2,acclim,acclim_time_life_120,log_acclim_time,safety,photoperiod,ep1,ep2,elevation,log_elevation,geog_cat,abs_lat,log_abs_lat,source,comments,year,citation,range,log_range,introduced,elev_min,elev_max,svl,log_svl,tmxslope,bioclim5,iucn_2014,iucn_2104risk,sampling_habitat,acclimation,rate_acclimation_c_day,methodology,length_experiment_min,body_length_mm,weight_g,phylogeny,reference,realm_general2,acclim_time_original,acclim_time_units,no_acclimation,genus.y,species.y,phylum.y,class.y,order.y,family.y,life_stage.y,season_inactive,logic_source_for_season_inactive,season_when_away_migratory_only,logic_source_season_when_away,maturity_sex,age_maturity_days,maturity_days_reference,maturity_days2,maturity_days2_reference,lifespan_days,lifespan_days_reference,data_gatherer,dispersal_distance_category,logic_source_for_dispersal_distance,dispersal_distance2_category,logic_source_for_dispersal_distance2,home_range_size_km2,logic_source_for_home_range_size,migratory,source_logic_for_migration_info,x29,realm,kingdom,maximum_body_size_svl_hbl_cm,source_for_maximum_body_size,trophic_position,source_logic_for_trophic_position,x36,x37,dispersal_type_walking_may_need_to_be_reworded_to_something_that_encaptures_slithering,logic_source_for_dispersal_type,cold_season_dormancy,source_logic_for_cold_season_dormancy,hot_season_dormancy,source_logic_for_hot_season_dormancy,highland_specialist,pelagic_habitat_for_marine_species,source_logic_for_highland_specialist,notes.y,orig_genus,orig_species,terrestriality_available_for_mammals_only_see_pan_theria_metadata,pantheria05genus,pantheria05species,pantheria93genus,pantheria93species,all_pantheria_synonyms05,pantheria_references,binary_name,try_species_number_for_plants,notes_on_body_size_e_g_type_of_metric
Ambystoma tigrinum,Ambystoma tigrinum_32.32,20,32.32,-106.764,Ambystoma,tigrinum,"Las Cruces, New Mexico",Aquatic,7,38.4,tmax,NA,NA,8,NA,Spasms ceased and an open mouth gape was apparent,0.5,NA,NA,NA,NA,NA,"Delson, J., and W. G. Whitford. 1973. Critical thermal maxima in several life history stages in desert and montane populations of Ambystoma tigrinum. Herpetologica 29:352-355.",larva,NA,NA,Caudata,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Ambystoma,tigrinum,Chordata,Amphibia,Caudata,NA,larva,NA,NA,NA,NA,female,1460,AnAge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambystoma tigrinum,Ambystoma tigrinum_33.126,10,33.126,-105.752,Ambystoma,tigrinum,"Sacramento Mountains, New Mexico",Aquatic,7,36.6,tmax,NA,NA,10,NA,Spasms ceased and an open mouth gape was apparent,0.5,NA,NA,NA,NA,NA,"Delson, J., and W. G. Whitford. 1973. Critical thermal maxima in several life history stages in desert and montane populations of Ambystoma tigrinum. Herpetologica 29:352-355.",larva,NA,NA,Caudata,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Ambystoma,tigrinum,Chordata,Amphibia,Caudata,NA,larva,NA,NA,NA,NA,female,1460,AnAge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambystoma tigrinum,Ambystoma tigrinum_33.126,20,33.126,-105.752,Ambystoma,tigrinum,"Sacramento Mountains, New Mexico",Aquatic,7,38.5,tmax,NA,NA,9,NA,Spasms ceased and an open mouth gape was apparent,0.5,NA,NA,NA,NA,NA,"Delson, J., and W. G. Whitford. 1973. Critical thermal maxima in several life history stages in desert and montane populations of Ambystoma tigrinum. Herpetologica 29:352-355.",larva,NA,NA,Caudata,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Ambystoma,tigrinum,Chordata,Amphibia,Caudata,NA,larva,NA,NA,NA,NA,female,1460,AnAge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambystoma tigrinum,Ambystoma tigrinum_32.32,20,32.32,-106.764,Ambystoma,tigrinum,"Las Cruces, New Mexico",Aquatic,7,36.6,tmax,NA,NA,8,NA,Spasms ceased and an open mouth gape was apparent,0.5,NA,NA,NA,NA,NA,"Delson, J., and W. G. Whitford. 1973. Critical thermal maxima in several life history stages in desert and montane populations of Ambystoma tigrinum. Herpetologica 29:352-355.",Adult,NA,NA,Caudata,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Ambystoma,tigrinum,Chordata,Amphibia,Caudata,NA,larva,NA,NA,NA,NA,female,1460,AnAge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambystoma tigrinum,Ambystoma tigrinum_32.32,20,32.32,-106.764,Ambystoma,tigrinum,"Las Cruces, New Mexico",Aquatic,7,36.8,tmax,NA,NA,8,NA,Spasms ceased and an open mouth gape was apparent,0.5,NA,NA,NA,NA,NA,"Delson, J., and W. G. Whitford. 1973. Critical thermal maxima in several life history stages in desert and montane populations of Ambystoma tigrinum. Herpetologica 29:352-355.",Adult,NA,NA,Caudata,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Ambystoma,tigrinum,Chordata,Amphibia,Caudata,NA,larva,NA,NA,NA,NA,female,1460,AnAge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambystoma tigrinum,Ambystoma tigrinum_32.32,20,32.32,-106.764,Ambystoma,tigrinum,"Las Cruces, New Mexico",Aquatic,7,37.3,tmax,NA,NA,10,NA,Spasms ceased and an open mouth gape was apparent,0.5,NA,NA,NA,NA,NA,"Delson, J., and W. G. Whitford. 1973. Critical thermal maxima in several life history stages in desert and montane populations of Ambystoma tigrinum. Herpetologica 29:352-355.",Adult,NA,NA,Caudata,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Ambystoma,tigrinum,Chordata,Amphibia,Caudata,NA,larva,NA,NA,NA,NA,female,1460,AnAge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambystoma tigrinum,Ambystoma tigrinum_32.32,10,32.32,-106.764,Ambystoma,tigrinum,"Las Cruces, New Mexico",Aquatic,7,37.5,tmax,NA,NA,10,NA,Spasms ceased and an open mouth gape was apparent,0.5,NA,NA,NA,NA,NA,"Delson, J., and W. G. Whitford. 1973. Critical thermal maxima in several life history stages in desert and montane populations of Ambystoma tigrinum. Herpetologica 29:352-355.",Adult,NA,NA,Caudata,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Ambystoma,tigrinum,Chordata,Amphibia,Caudata,NA,larva,NA,NA,NA,NA,female,1460,AnAge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambystoma tigrinum,Ambystoma tigrinum_32.32,20,32.32,-106.764,Ambystoma,tigrinum,"Las Cruces, New Mexico",Aquatic,7,38.4,tmax,NA,NA,6,NA,Spasms ceased and an open mouth gape was apparent,0.5,NA,NA,NA,NA,NA,"Delson, J., and W. G. Whitford. 1973. Critical thermal maxima in several life history stages in desert and montane populations of Ambystoma tigrinum. Herpetologica 29:352-355.",Adult,NA,NA,Caudata,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Ambystoma,tigrinum,Chordata,Amphibia,Caudata,NA,larva,NA,NA,NA,NA,female,1460,AnAge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambystoma tigrinum,Ambystoma tigrinum_33.126,10,33.126,-105.752,Ambystoma,tigrinum,"Sacramento Mountains, New Mexico",Aquatic,7,36.5,tmax,NA,NA,5,NA,Spasms ceased and an open mouth gape was apparent,0.5,NA,NA,NA,NA,NA,"Delson, J., and W. G. Whitford. 1973. Critical thermal maxima in several life history stages in desert and montane populations of Ambystoma tigrinum. Herpetologica 29:352-355.",Adult,NA,NA,Caudata,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Ambystoma,tigrinum,Chordata,Amphibia,Caudata,NA,larva,NA,NA,NA,NA,female,1460,AnAge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambystoma tigrinum,Ambystoma tigrinum_33.126,20,33.126,-105.752,Ambystoma,tigrinum,"Sacramento Mountains, New Mexico",Aquatic,7,37.5,tmax,NA,NA,8,NA,Spasms ceased and an open mouth gape was apparent,0.5,NA,NA,NA,NA,NA,"Delson, J., and W. G. Whitford. 1973. Critical thermal maxima in several life history stages in desert and montane populations of Ambystoma tigrinum. Herpetologica 29:352-355.",Adult,NA,NA,Caudata,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Ambystoma,tigrinum,Chordata,Amphibia,Caudata,NA,larva,NA,NA,NA,NA,female,1460,AnAge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaxyrus americanus,Anaxyrus americanus_34.683,20,34.683,-82.837,Bufo,americanus,"Clemson, South Carolina",Terrestrial,7,40,tmax,NA,NA,10,NA,Onset of spasms,0.7,NA,NA,NA,NA,NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.",Adult,NA,NA,Anura,NA,NA,Terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,7,days,NA,Anaxyrus,americanus,Chordata,Amphibia,Anura,NA,larva,NA,NA,NA,NA,females,1095,AmphibiaWeb,NA,NA,1825,AmphibiaWeb,NA,NA,NA,NA,NA,6,AmphibiaWeb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaxyrus woodhousii,Anaxyrus woodhousii_34.683,10,34.683,-82.837,Bufo,woodhousii,"Clemson, South Carolina",Terrestrial,7,40.1,tmax,NA,NA,10,NA,Onset of spasms,0.7,NA,NA,NA,NA,NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.",Adult,NA,NA,Anura,NA,NA,Terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,7,days,NA,Anaxyrus,woodhousii,Chordata,Amphibia,Anura,NA,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,730,AmphibiaWeb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaxyrus woodhousii,Anaxyrus woodhousii_34.683,20,34.683,-82.837,Bufo,woodhousii,"Clemson, South Carolina",Terrestrial,7,40.6,tmax,NA,NA,10,NA,Onset of spasms,0.7,NA,NA,NA,NA,NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.",Adult,NA,NA,Anura,NA,NA,Terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,7,days,NA,Anaxyrus,woodhousii,Chordata,Amphibia,Anura,NA,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,730,AmphibiaWeb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ascaphus truei,Ascaphus truei_46.989,0,46.989,-114.015,Ascaphus,truei,"Missoula, Montana",Aquatic,7,27.5,tmax,NA,NA,8,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Claussen, D. L. 1973. The thermal relations of the tailed frog, Ascaphus truei, and the pacific treefrog, Hyla regilla. Comparative Biochemistry and Physiology part A 44:137-153.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Ascaphus,truei,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,Females,3285,AmphibiaWeb,NA,NA,5110,AmphibiaWeb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ascaphus truei,Ascaphus truei_46.989,20,46.989,-114.015,Ascaphus,truei,"Missoula, Montana",Aquatic,7,29.5,tmax,NA,NA,6,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Claussen, D. L. 1973. The thermal relations of the tailed frog, Ascaphus truei, and the pacific treefrog, Hyla regilla. Comparative Biochemistry and Physiology part A 44:137-153.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Ascaphus,truei,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,Females,3285,AmphibiaWeb,NA,NA,5110,AmphibiaWeb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ascaphus truei,Ascaphus truei_46.989,10,46.989,-114.015,Ascaphus,truei,"Missoula, Montana",Aquatic,7,29.6,tmax,NA,NA,8,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Claussen, D. L. 1973. The thermal relations of the tailed frog, Ascaphus truei, and the pacific treefrog, Hyla regilla. Comparative Biochemistry and Physiology part A 44:137-153.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Ascaphus,truei,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,Females,3285,AmphibiaWeb,NA,NA,5110,AmphibiaWeb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buergeria japonica,Buergeria japonica_23.456,22,23.456,120.605,Buergeria,japonica,"Chukou, Taiwan",Aquatic,7,42.4,tmax,NA,NA,12,NA,Loss of righting response,0.3,NA,NA,NA,NA,NA,"Chen, T. C., Y. C. Kam, and Y. S. Lin. 2001. Thermal physiology and reproductive phenology of Buergeria japonica (Rhacophoridae) breeding in a stream and a geothermal hotspring in Taiwan. Zoological Science 18:591-596.",larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Buergeria,japonica,Chordata,Amphibia,Anura,NA,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buergeria japonica,Buergeria japonica_23.456,32,23.456,120.605,Buergeria,japonica,"Chukou, Taiwan",Aquatic,7,44,tmax,NA,NA,12,NA,Loss of righting response,0.3,NA,NA,NA,NA,NA,"Chen, T. C., Y. C. Kam, and Y. S. Lin. 2001. Thermal physiology and reproductive phenology of Buergeria japonica (Rhacophoridae) breeding in a stream and a geothermal hotspring in Taiwan. Zoological Science 18:591-596.",larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Buergeria,japonica,Chordata,Amphibia,Anura,NA,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buergeria japonica,Buergeria japonica_24.553,32,24.553,121.5,Buergeria,japonica,"Jentse, Taiwan",Aquatic,7,44,tmax,NA,NA,12,NA,Loss of righting response,0.3,NA,NA,NA,NA,NA,"Chen, T. C., Y. C. Kam, and Y. S. Lin. 2001. Thermal physiology and reproductive phenology of Buergeria japonica (Rhacophoridae) breeding in a stream and a geothermal hotspring in Taiwan. Zoological Science 18:591-596.",larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Buergeria,japonica,Chordata,Amphibia,Anura,NA,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buergeria japonica,Buergeria japonica_24.553,22,24.553,121.5,Buergeria,japonica,"Jentse, Taiwan",Aquatic,7,44.5,tmax,NA,NA,12,NA,Loss of righting response,0.3,NA,NA,NA,NA,NA,"Chen, T. C., Y. C. Kam, and Y. S. Lin. 2001. Thermal physiology and reproductive phenology of Buergeria japonica (Rhacophoridae) breeding in a stream and a geothermal hotspring in Taiwan. Zoological Science 18:591-596.",larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Buergeria,japonica,Chordata,Amphibia,Anura,NA,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buergeria japonica,Buergeria japonica_24.553,40,24.553,121.5,Buergeria,japonica,"Jentse, Taiwan",Aquatic,7,44.6,tmax,NA,NA,12,NA,Loss of righting response,0.3,NA,NA,NA,NA,NA,"Chen, T. C., Y. C. Kam, and Y. S. Lin. 2001. Thermal physiology and reproductive phenology of Buergeria japonica (Rhacophoridae) breeding in a stream and a geothermal hotspring in Taiwan. Zoological Science 18:591-596.",larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,7,days,NA,Buergeria,japonica,Chordata,Amphibia,Anura,NA,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
