internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
196019,Eptatretus deani,ANIMALIA,CHORDATA,MYXINIFORMES,MYXINI,MYXINIDAE,Eptatretus,deani,,,,,"(Evermann &amp; Goldsborough, 1907)",
196044,Eptatretus stoutii,ANIMALIA,CHORDATA,MYXINIFORMES,MYXINI,MYXINIDAE,Eptatretus,stoutii,,,,,"(Lockington, 1878)",
19875,Salvelinus confluentus,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salvelinus,confluentus,,,,,"(Suckley, 1859)",
23211,Ziphius cavirostris,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,ZIPHIIDAE,Ziphius,cavirostris,,,,,"G. Cuvier, 1823","Cuvier’s Beaked Whale (<em>Ziphius cavirostris</em>) is only species in the monotypic genus <em>Ziphius</em> (Rice 1998, Dalebout <em>et al</em>. 2005). Substantial variation in morphology has been recorded across the range of the Cuvier’s Beaked Whale (Heyning 1989), which suggests the existence of locally subpopulations including one in the Mediterranean Sea (Cañadas and Notarbartolo 2018). In some areas such as off Hawaii, photoidentification and tagging studies show limited movements and strong site fidelity suggesting substantial subpopulation structure (Baird 2016)."
2763,Berardius bairdii,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,ZIPHIIDAE,Berardius,bairdii,,,,,"Stejneger, 1883","There has been some suggestion that Baird’s and Arnoux’s Beaked Whales may be the same species, but analysis of mitochondrial and nuclear intron sequence data has revealed multiple fixed genetic differences, confirming that these species are reproductively isolated and valid taxonomic entities (Dalebout 2002)."
39324,Notorynchus cepedianus,ANIMALIA,CHORDATA,HEXANCHIFORMES,CHONDRICHTHYES,HEXANCHIDAE,Notorynchus,cepedianus,,,,,"(Péron, 1807)",
39352,Galeorhinus galeus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Galeorhinus,galeus,,,,,"(Linnaeus, 1758)",
42680,Oreamnos americanus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BOVIDAE,Oreamnos,americanus,,,,,"(de Blainville, 1816)",
55897,Pseudacris regilla,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Pseudacris,regilla,,,,,"(Baird &amp; Girard, 1852)","Recuero <em>et al. </em>(2006) examined patterns of mtDNA variation (including new samples and additional samples presented by Ripplinger and Wagner 2004) and reviewed available allozyme data for <em>Pseudacris regilla</em> (sensu lato). They concluded that<em> P. regilla </em>should be partitioned into three species, <em>P. regilla</em>, <em>P. sierra</em>, and <em>P. hypochondriaca</em> (the original proposal included different names based on taxonomic errors that were subsequently corrected). The authors did not provide detailed maps or descriptions of the ranges of the three proposed species and did not describe the contact zones between <em>P. sierra</em> and the other two species."
6336,Delphinus delphis,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,DELPHINIDAE,Delphinus,delphis,,,,,"Linnaeus, 1758","Until 1994, all common dolphins around the world were classified as a single species: <em>D. delphis</em>. However, it is now known that at least two species exist within the genus: the Short-beaked (<em>D. delphis</em>) and Long-beaked (<em>D. capensis</em>) Common Dolphins (Heyning and Perrin 1994). There is also a distinct short-beaked form in the Black Sea, the taxonomic status of which has not been adequately clarified (however, it is currently thought to be a subspecies: <em>D. delphis ponticus</em> Amaha, 1994)."
63701,Elgaria coerulea,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Elgaria,coerulea,,,,,"(Wiegmann, 1828)",<i>Elgaria coerulea</i> formerly was included in genus <i>Gerrhonotus</i> (see Good 1988).
63985,Thamnophis ordinoides,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Thamnophis,ordinoides,,,,,"(Baird &amp; Girard, 1852)",
63976,Thamnophis elegans,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Thamnophis,elegans,,,,,"(Baird &amp; Girard, 1853)",
8005,Eretmochelys imbricata,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELONIIDAE,Eretmochelys,imbricata,,,,,"(Linnaeus, 1766)","Genetic analyses in the Atlantic and Indo-Pacific indicate that nesting populations comprise separate and identifiable stocks that should be treated as separate management units (Bass<em> et al. </em>1996, Bowen<em> et al. </em>1996, Bowen and Karl 2007). Hawksbill aggregations on foraging grounds comprise animals from multiple nesting populations and often include animals from distant rookeries (Broderick <em>et al. </em>1994, Bowen <em>et al.</em> 2007)."
233,Acipenser medirostris,ANIMALIA,CHORDATA,ACIPENSERIFORMES,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,medirostris,,,,,"Ayres, 1854","Synonyms = <i>A. medirostris mikadoi</i> Hilgendorf, 1892 (although this is now probably best treated as a distinct species); <i>A. acutirostris</i> Ayres, 1854.
<br>
<br>The Green Sturgeon was once considered conspecific with the Sakhalin Sturgeon (<i>A. mikadoi</i>) and the two forms were synonymized (Berg 1948). However, recent molecular data on three mitochondrial genes and morphometric studies show large differences between North American and Asian forms (Birstein and DeSalle 1998, North <i>et al</i>. 2002). Sakhalin Sturgeon is now believed extinct in Japan, Korea and China and the species sustains only a remnant population in Russia's Tumnin River where there is a hatchery (Adams <i>et al</i>. 2002)."
234,Acipenser transmontanus,ANIMALIA,CHORDATA,ACIPENSERIFORMES,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,transmontanus,,,,,"Richardson, 1836",
202659,Cottus confusus,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,COTTIDAE,Cottus,confusus,,,,,"Bailey and Bond, 1963",
202649,Cottus aleuticus,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,COTTIDAE,Cottus,aleuticus,,,,,"Gilbert, 1896",
202650,Cottus asper,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,COTTIDAE,Cottus,asper,,,,,"Richardson, 1836",
198615,Electrona risso,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Electrona,risso,,,,,"(Cocco, 1829)",
13485635,Magnisudis atlantica,ANIMALIA,CHORDATA,AULOPIFORMES,ACTINOPTERYGII,PARALEPIDIDAE,Magnisudis,atlantica,,,,,"(Krøyer, 1868)",
15522213,Melanonus zugmayeri,ANIMALIA,CHORDATA,GADIFORMES,ACTINOPTERYGII,MELANONIDAE,Melanonus,zugmayeri,,,,,"Norman, 1930",
15601909,Neoscopelus macrolepidotus,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,NEOSCOPELIDAE,Neoscopelus,macrolepidotus,,,,,"Johnson, 1863",
202413,Osmerus mordax,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,OSMERIDAE,Osmerus,mordax,,,,,"(Mitchill, 1814)",
202625,Lampetra ayresii,ANIMALIA,CHORDATA,PETROMYZONTIFORMES,CEPHALASPIDOMORPHI,PETROMYZONTIDAE,Lampetra,ayresii,,,,,"(Günther, 1870)",
202363,Rhinichthys falcatus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Rhinichthys,falcatus,,,,,"(Eigenmann & Eigenmann, 1893)",
202359,Ptychocheilus oregonensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Ptychocheilus,oregonensis,,,,,"(Richardson, 1836)",
184099,Spirinchus thaleichthys,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,OSMERIDAE,Spirinchus,thaleichthys,,,,,"(Ayres, 1860)",
202261,Mylocheilus caurinus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Mylocheilus,caurinus,,,,,"(Richardson, 1836)",
202368,Richardsonius balteatus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Richardsonius,balteatus,,,,,"(Richardson, 1836)",
202415,Thaleichthys pacificus,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,OSMERIDAE,Thaleichthys,pacificus,,,,,"(Richardson, 1836)",
202630,Lampetra richardsoni,ANIMALIA,CHORDATA,PETROMYZONTIFORMES,CEPHALASPIDOMORPHI,PETROMYZONTIDAE,Lampetra,richardsoni,,,,,"Vladykov & Follett, 1965",
202603,Pomoxis nigromaculatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CENTRARCHIDAE,Pomoxis,nigromaculatus,,,,,"(Lesueur, 1829)",
202670,Leptocottus armatus,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,COTTIDAE,Leptocottus,armatus,,,,,"Girard, 1854",
202555,Lepomis gibbosus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CENTRARCHIDAE,Lepomis,gibbosus,,,,,"(Linnaeus, 1758)",
91863316,Charina bottae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,BOIDAE,Charina,bottae,,,,,"(Blainville, 1835)","Nussbaum and Hoyer (1974) showed that subspecies&#160;<em>utahensis</em>&#160;is indistiguishable from subspecies&#160;<em>bottae</em>, and they regarded the concept ""<em>umbratica</em>"" as meaningless; Collins (1990) apparently agreed with this view and did not recognize any subspecies. In contrast, Erwin (1974) proposed that subspecies&#160;<em>umbratica</em>&#160;warrants species status; this suggestion did not gain the support of other herpetologists. Stewart (1977) recognized two subspecies (<em>bottae</em>&#160;and<em>umbratica</em>) and, pending further study, regarded populations from Mt. Pinos and the Tehachapi Mountains, California, as intergrades between these two subspecies. Stebbins (1985) continued to recognize three subspecies (<em>bottae</em>,&#160;<em>utahensis</em>, and&#160;<em>umbratica</em>). Rodriguez-Robles&#160;<em>et al</em>. (2001) used mtDNA data to examine phylogeography of&#160;<em>Charina bottae</em>&#160;and concluded that ""<em>C. b. umbratica</em>&#160;is a genetically cohesive, allopatric taxon that is morphologically diagnosable"" [using a suite of traits] and that ""it is an independent evolutionary unit that should be recognized as a distinct species,&#160;<em>Charina umbratica</em>"". The authors acknowledged that a mixture of&#160;<em>bottae</em>&#160;and&#160;<em>umbratica</em>&#160;traits exists in populations in the Tehachapi Mountains and Mount Pinos, but they interpreted this as persistent ancestral polymorphisms. They also found no support for recognizing&#160;<em>utahensis</em>&#160;as a valid taxon. Crother&#160;<em>et al</em>. (2003) and Crother (2012) listed&#160;<em>C. umbratica</em>&#160;as a species. The consensus supports treating <em>bottae</em> and <em>umbratica</em> as two separate species and that treatment is followed here."
164479,Potamogeton natans,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Potamogeton,natans,,,,,L.,<p><br/></p>
19711843,Apostichopus leukothele,ANIMALIA,ECHINODERMATA,ASPIDOCHIROTIDA,HOLOTHUROIDEA,STICHOPODIDAE,Apostichopus,leukothele,,,,,"(Lambert, 1986)",
19717509,Capheira sulcata,ANIMALIA,ECHINODERMATA,ASPIDOCHIROTIDA,HOLOTHUROIDEA,SYNALLACTIDAE,Capheira,sulcata,,,,,"Ludwig, 1893",
18156550,Taractes asper,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,BRAMIDAE,Taractes,asper,,,,,"Lowe, 1843",
194997,Arctozenus risso,ANIMALIA,CHORDATA,AULOPIFORMES,ACTINOPTERYGII,PARALEPIDIDAE,Arctozenus,risso,,,,,"(Bonaparte, 1840)",
21133108,Photonectes margarita,ANIMALIA,CHORDATA,STOMIIFORMES,ACTINOPTERYGII,STOMIIDAE,Photonectes,margarita,,,,,"(Goode &amp; Bean, 1896)",
18123960,Anoplogaster cornuta,ANIMALIA,CHORDATA,BERYCIFORMES,ACTINOPTERYGII,ANOPLOGASTRIDAE,Anoplogaster,cornuta,,,,,"(Valenciennes, 1833)",
21110276,Barbourisia rufa,ANIMALIA,CHORDATA,CETOMIMIFORMES,ACTINOPTERYGII,BARBOURISIIDAE,Barbourisia,rufa,,,,,"Parr, 1945",
21112898,Linophryne pennibarbata,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Linophryne,pennibarbata,,,,,"Bertelsen, 1980",
21112632,Radiicephalus elongatus,ANIMALIA,CHORDATA,LAMPRIFORMES,ACTINOPTERYGII,RADIICEPHALIDAE,Radiicephalus,elongatus,,,,,"Osório, 1917",
12302,Lontra canadensis,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Lontra,canadensis,,,,,"(Schreber, 1777)","River otters from North and South America were recognized as distinct from their European river otters by Van Zyll de Jong (1987). However, the genus name <em>Lontra</em> is rarely used in the present literature, and numerous authors still use <em>Lutra</em> (Kellnhauser 1983). Herein, <em>Lontra</em> is used in concordance with Van Zyll de Jong (1972, 1987) and Wozencraft (2005)."
17598,Corynorhinus townsendii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Corynorhinus,townsendii,,,,,"Cooper, 1837",
14171,Myotis keenii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,keenii,,,,,"(Merriam, 1895)","<i>Myotis septentrionalis</i> formerly was included in this species. Koopman (1993) included <i>septentrionalis</i> in <i>M. keenii</i>, but van Zyll de Jong (1985), and Simmons (2005) recognized <i>M. keenii</i> and <i>M. septentrionalis</i> as distinct species. Most literature references to <i>M. keenii</i> actually pertain to <i>Myotis septentrionalis</i>. A recent molecular study using mtDNA (cytochrome b gene) (Tanya Dewey, unpublished data) supports the close relationship of <i>M. keenii </i>and <i>M. evotis</i> and their distant relationship to <i>M. septentrionalis</i>. In fact, the molecular phylogeny suggests that <i>M. keenii</i> and <i>M. evotis</i> are conspecific. However, until further studies are completed and published, we here maintain <i>M. keenii</i> and <i>M. evotis</i> as different species."
14176,Myotis lucifugus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,lucifugus,,,,,"(Le Conte, 1831)",<em>Myotis lucifugus</em> does not include <em>occultus</em>. This species hybridizes with <em>M. yumanensis</em> in some areas; see Parkinson (1979). Apparently it is closely related to <em>M. thysanodes</em>.
14157,Myotis evotis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,evotis,,,,,"(H. Allen, 1864)",
14150,Myotis californicus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,californicus,,,,,"(Audubon &amp; Bachman, 1842)","Woodman (1993) notes that many mammalian generic names ending in -otis use the wrong gender for specific names. If this advice is to be followed, the species name should be <i>M. californica</i>. The Chiroptera SG advise keeping the names as they are for now while a decision is still to be made on these."
14213,Myotis yumanensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,yumanensis,,,,,"(H. Allen, 1864)",<em>Myotis yumanensis</em> is apparently closely related to <em>velifer</em>.
14210,Myotis volans,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,volans,,,,,"(H. Allen, 1866)",Apparently <em>Myotis volans</em> is closely related to <em>lucifugus</em> and <em>thysanodes</em>.
7928,Eptesicus fuscus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Eptesicus,fuscus,,,,,"(Beauvois, 1796)",Subgenus <i>Eptesicus</i>. Caribbean forms reviewed by Timm and Genoways (2003).
88151055,Lasiurus blossevillii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Lasiurus,blossevillii,,,,,"(Lesson &amp; Garnot, 1826)","Recent studies consider <em>Lasiurus salinae</em> and <em>L. varius</em> as separate from <em>L. blossevillii</em>, but treat <em>L. brachyotis</em> as a subspecies of the latter (Gardner and Handley 2008)."
11345,Lasiurus cinereus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Lasiurus,cinereus,,,,,"(Palisot de Beauvois, 1796)",
11339,Lasionycteris noctivagans,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Lasionycteris,noctivagans,,,,,"(La Conte, 1831)",
42393,Odocoileus hemionus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Odocoileus,hemionus,,,,,"(Rafinesque, 1817)","A number of subspecies have been identified (Anderson and Wallmo 1984):
<br><i>O. h. californicus</i> (Caton, 1876) – California Mule Deer;
<br><i>O. h. cerrosensis</i> Merriam, 1898 – Cedros Island Deer;
<br><i>O. h. columbianus</i> (Richardson, 1829) – Columbian Black-tailed Deer;
<br><i>O. h. crooki</i> (Mearns, 1897) (<i>eremicus</i> Mearns and <i>canus</i> Merriam are synonyms), Heffelfinger (2000) considered <i>O. h. eremicus</i> as the correct name for Desert Mule Deer, because the specimen type of this subspecies is a hybrid of Mule Deer and White-tailed Deer;
<br><i>O. h. fuliginatus</i> Cowan, 1933 – Southern Mule Deer;
<br><i>O. h. hemionus</i> (Rafinesque, 1817) – Rocky Mountain Mule Deer;
<br><i>O. h. inyoensis</i> Cowan, 1933 (the validity is questionable) – Inyo Mule Deer;
<br><i>O. h. peninsulae</i> (Lydekker, 1898) – Peninsula Mule Deer;
<br><i>O. h. sheldoni</i> Goldman, 1939 – Tiburon Island Mule Deer;
<br><i>O. h. sitkensis</i> Merriam, 1898 – Sitka Black-tailed Deer."
40502,Didelphis virginiana,ANIMALIA,CHORDATA,DIDELPHIMORPHIA,MAMMALIA,DIDELPHIDAE,Didelphis,virginiana,,,,,"Kerr, 1792",
4003,Castor canadensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CASTORIDAE,Castor,canadensis,,,,,"Kuhl, 1820",
8004,Erethizon dorsatum,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,ERETHIZONTIDAE,Erethizon,dorsatum,,,,,"(Linnaeus, 1758)","There are several recognized subspecies including: <em>E. d. dorsatum</em> Linneaus, 1758 – Canada east of Yukon and British Columbia (except Labrador and Newfoundland) and NE and NC United States. <em>E. d. bruneri Swenk</em> 1916 – Great Plains east of the Rocky Mountains.<em> E. d. couesi</em> Mearns, 1897 – W Texas, New Mexico and C Arizona. <em>E. d. epixanthum </em>Brandt, 1835 – C Washington south into California, Idaho, Nevada, Utah, W Colorado, Wyoming and W Montana.<em> E. d. myops </em>Merriam, 1900 – most of Alaska and the Yukon Territory in Canada. <em>E. d. nigriscens</em> J. A. Allen, 1903 – British Columbia and N Washington State. <em>E. d. picinum</em> Bangs, 1900 – Labrador. Endemic to North America including in the Mexican states of Sonora, Chihuahua, and Sinaloa."
39553,Glaucomys sabrinus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Glaucomys,sabrinus,,,,,"(Shaw, 1801)",This may be a species complex.
136282,Sorex rohweri,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Sorex,rohweri,,,,,"Rausch, Feagin &amp; Rausch, 2007","Previously misidentified as <i>S. cinereus</i>, but now recognized as a distinct species based on numerous morphological characters by Rausch, Feagin and Rausch, 2007."
